3	1	10	3	0
3	1	10	4	0
3	1	10	5	0
3	1	10	6	0
3	1	10	7	0
3	1	10	8	0
3	1	10	9	0
3	1	10	10	0
3	1	10	11	0
3	1	10	12	0
3	2	1	1	0
3	2	1	2	0
3	2	1	3	0
3	2	1	4	0
3	2	1	5	0
3	2	1	6	0
3	2	1	7	0
3	2	1	8	0
3	2	1	9	0
3	2	1	10	0
3	2	10	3	0
3	2	10	4	0
3	2	10	5	0
3	2	10	6	0
3	2	10	7	0
3	2	10	8	0
3	2	10	9	0
3	2	10	10	0
3	2	10	11	0
3	2	10	12	0
3	3	1	1	0
3	3	1	2	0
3	3	1	3	0
3	3	1	4	0
3	3	1	5	0
3	3	1	6	0
3	3	1	7	0
3	3	1	8	0
3	3	1	9	0
3	3	1	10	0
3	3	10	3	0
3	3	10	4	0
3	3	10	5	0
3	3	10	6	0
3	3	10	7	0
3	3	10	8	0
3	3	10	9	0
3	3	10	10	0
3	3	10	11	0
3	3	10	12	0
3	4	1	1	0
3	4	1	2	0
3	4	1	3	0
3	4	1	4	0
3	4	1	5	0
3	4	1	6	0
3	4	1	7	0
3	4	1	8	0
3	4	1	9	0
3	4	1	10	0
3	4	10	3	0
3	4	10	4	0
3	4	10	5	0
3	4	10	6	0
3	4	10	7	0
3	4	10	8	0
3	4	10	9	0
3	4	10	10	0
3	4	10	11	0
3	4	10	12	0
4	1	1	1	0
4	1	1	2	0
4	1	1	3	0
4	1	1	4	0
4	1	1	5	0
4	1	1	6	0
4	1	1	7	0
4	1	1	8	0
4	1	1	9	0
4	1	1	10	0
4	1	10	3	0
4	1	10	4	0
4	1	10	5	0
4	1	10	6	0
4	1	10	7	0
4	1	10	8	0
4	1	10	9	0
4	1	10	10	0
4	1	10	11	0
4	1	10	12	0
4	2	1	1	0
4	2	1	2	0
4	2	1	3	0
4	2	1	4	0
4	2	1	5	0
4	2	1	6	0
4	2	1	7	0
4	2	1	8	0
4	2	1	9	0
4	2	1	10	0
4	2	10	3	0
4	2	10	4	0
4	2	10	5	0
4	2	10	6	0
4	2	10	7	0
4	2	10	8	0
4	2	10	9	0
4	2	10	10	0
4	2	10	11	0
4	2	10	12	0
4	3	1	1	0
4	3	1	2	0
4	3	1	3	0
4	3	1	4	0
4	3	1	5	0
4	3	1	6	0
4	3	1	7	0
4	3	1	8	0
4	3	1	9	0
4	3	1	10	0
4	3	10	3	0
4	3	10	4	0
4	3	10	5	0
4	3	10	6	0
4	3	10	7	0
4	3	10	8	0
4	3	10	9	0
4	3	10	10	0
4	3	10	11	0
4	3	10	12	0
4	4	1	1	0
4	4	1	2	0
4	4	1	3	0
4	4	1	4	0
4	4	1	5	0
4	4	1	6	0
4	4	1	7	0
4	4	1	8	0
4	4	1	9	0
4	4	1	10	0
4	4	10	3	0
4	4	10	4	0
4	4	10	5	0
4	4	10	6	0
4	4	10	7	0
4	4	10	8	0
4	4	10	9	0
4	4	10	10	0
4	4	10	11	0
4	4	10	12	0
5	1	1	1	0
5	1	1	2	0
5	1	1	3	0
5	1	1	4	0
5	1	1	5	0
5	1	1	6	0
5	1	1	7	0
5	1	1	8	0
5	1	1	9	0
5	1	1	10	0
5	1	10	3	0
5	1	10	4	0
5	1	10	5	0
5	1	10	6	0
5	1	10	7	0
5	1	10	8	0
5	1	10	9	0
5	1	10	10	0
5	1	10	11	0
5	1	10	12	0
5	2	1	1	0
5	2	1	2	0
5	2	1	3	0
5	2	1	4	0
5	2	1	5	0
5	2	1	6	0
5	2	1	7	0
5	2	1	8	0
5	2	1	9	0
5	2	1	10	0
5	2	10	3	0
5	2	10	4	0
5	2	10	5	0
5	2	10	6	0
5	2	10	7	0
5	2	10	8	0
5	2	10	9	0
5	2	10	10	0
5	2	10	11	0
5	2	10	12	0
5	3	1	1	0
5	3	1	2	0
5	3	1	3	0
5	3	1	4	0
5	3	1	5	0
5	3	1	6	0
5	3	1	7	0
5	3	1	8	0
5	3	1	9	0
5	3	1	10	0
5	3	10	3	0
5	3	10	4	0
5	3	10	5	0
5	3	10	6	0
5	3	10	7	0
5	3	10	8	0
5	3	10	9	0
5	3	10	10	0
5	3	10	11	0
5	3	10	12	0
5	4	1	1	0
5	4	1	2	0
5	4	1	3	0
5	4	1	4	0
5	4	1	5	0
5	4	1	6	0
5	4	1	7	0
5	4	1	8	0
5	4	1	9	0
5	4	1	10	0
5	4	10	3	0
5	4	10	4	0
5	4	10	5	0
5	4	10	6	0
5	4	10	7	0
5	4	10	8	0
5	4	10	9	0
5	4	10	10	0
5	4	10	11	0
5	4	10	12	0
6	1	1	1	0
6	1	1	2	0
6	1	1	3	0
6	1	1	4	0
6	1	1	5	0
6	1	1	6	0
6	1	1	7	0
6	1	1	8	0
6	1	1	9	0
6	1	1	10	0
6	1	10	3	0
6	1	10	4	0
6	1	10	5	0
6	1	10	6	0
6	1	10	7	0
6	1	10	8	0
6	1	10	9	0
6	1	10	10	0
6	1	10	11	0
6	1	10	12	0
6	2	1	1	0
6	2	1	2	0
6	2	1	3	0
6	2	1	4	0
6	2	1	5	0
6	2	1	6	0
6	2	1	7	0
6	2	1	8	0
6	2	1	9	0
6	2	1	10	0
6	2	10	3	0
6	2	10	4	0
6	2	10	5	0
6	2	10	6	0
6	2	10	7	0
6	2	10	8	0
6	2	10	9	0
6	2	10	10	0
6	2	10	11	0
6	2	10	12	0
6	3	1	1	0
6	3	1	2	0
6	3	1	3	0
6	3	1	4	0
6	3	1	5	0
6	3	1	6	0
6	3	1	7	0
6	3	1	8	0
6	3	1	9	0
6	3	1	10	0
6	3	10	3	0
6	3	10	4	0
6	3	10	5	0
6	3	10	6	0
6	3	10	7	0
6	3	10	8	0
6	3	10	9	0
6	3	10	10	0
6	3	10	11	0
6	3	10	12	0
6	4	1	1	0
6	4	1	2	0
6	4	1	3	0
6	4	1	4	0
6	4	1	5	0
6	4	1	6	0
6	4	1	7	0
6	4	1	8	0
6	4	1	9	0
6	4	1	10	0
6	4	10	3	0
6	4	10	4	0
6	4	10	5	0
6	4	10	6	0
6	4	10	7	0
6	4	10	8	0
6	4	10	9	0
6	4	10	10	0
6	4	10	11	0
6	4	10	12	0
7	1	1	1	0
7	1	1	2	0
7	1	1	3	0
7	1	1	4	0
7	1	1	5	0
7	1	1	6	0
7	1	1	7	0
7	1	1	8	0
7	1	1	9	0
7	1	1	10	0
7	1	10	3	0
7	1	10	4	0
7	1	10	5	0
7	1	10	6	0
7	1	10	7	0
7	1	10	8	0
7	1	10	9	0
7	1	10	10	0
7	1	10	11	0
7	1	10	12	0
7	2	1	1	0
7	2	1	2	0
7	2	1	3	0
7	2	1	4	0
7	2	1	5	0
7	2	1	6	0
7	2	1	7	0
7	2	1	8	0
7	2	1	9	0
7	2	1	10	0
7	2	10	3	0
7	2	10	4	0
7	2	10	5	0
7	2	10	6	0
7	2	10	7	0
7	2	10	8	0
7	2	10	9	0
7	2	10	10	0
7	2	10	11	0
7	2	10	12	0
7	3	1	1	0
7	3	1	2	0
7	3	1	3	0
7	3	1	4	0
7	3	1	5	0
7	3	1	6	0
7	3	1	7	0
7	3	1	8	0
7	3	1	9	0
7	3	1	10	0
7	3	10	3	0
7	3	10	4	0
7	3	10	5	0
7	3	10	6	0
7	3	10	7	0
7	3	10	8	0
7	3	10	9	0
7	3	10	10	0
7	3	10	11	0
7	3	10	12	0
7	4	1	1	0
7	4	1	2	0
7	4	1	3	0
7	4	1	4	0
7	4	1	5	0
7	4	1	6	0
7	4	1	7	0
7	4	1	8	0
7	4	1	9	0
7	4	1	10	0
7	4	10	3	0
7	4	10	4	0
7	4	10	5	0
7	4	10	6	0
7	4	10	7	0
7	4	10	8	0
7	4	10	9	0
7	4	10	10	0
7	4	10	11	0
7	4	10	12	0
8	1	1	1	0
8	1	1	2	0
8	1	1	3	0
8	1	1	4	0
8	1	1	5	0
8	1	1	6	0
8	1	1	7	0
8	1	1	8	0
8	1	1	9	0
8	1	1	10	0
8	1	10	3	0
8	1	10	4	0
8	1	10	5	0
8	1	10	6	0
8	1	10	7	0
8	1	10	8	0
8	1	10	9	0
8	1	10	10	0
8	1	10	11	0
8	1	10	12	0
8	2	1	1	0
8	2	1	2	0
8	2	1	3	0
8	2	1	4	0
8	2	1	5	0
8	2	1	6	0
8	2	1	7	0
8	2	1	8	0
8	2	1	9	0
8	2	1	10	0
8	2	10	3	0
8	2	10	4	0
8	2	10	5	0
8	2	10	6	0
8	2	10	7	0
8	2	10	8	0
8	2	10	9	0
8	2	10	10	0
8	2	10	11	0
8	2	10	12	0
8	3	1	1	0
8	3	1	2	0
8	3	1	3	0
8	3	1	4	0
8	3	1	5	0
8	3	1	6	0
8	3	1	7	0
8	3	1	8	0
8	3	1	9	0
8	3	1	10	0
8	3	10	3	0
8	3	10	4	0
8	3	10	5	0
8	3	10	6	0
8	3	10	7	0
8	3	10	8	0
8	3	10	9	0
8	3	10	10	0
8	3	10	11	0
8	3	10	12	0
8	4	1	1	0
8	4	1	2	0
8	4	1	3	0
8	4	1	4	0
8	4	1	5	0
8	4	1	6	0
8	4	1	7	0
8	4	1	8	0
8	4	1	9	0
8	4	1	10	0
8	4	10	3	0
8	4	10	4	0
8	4	10	5	0
8	4	10	6	0
8	4	10	7	0
8	4	10	8	0
8	4	10	9	0
8	4	10	10	0
8	4	10	11	0
8	4	10	12	0
7	4	6	2	128Sp0
1	1	1	11	BIO
1	1	1	12	BIO
1	1	10	1	BIO
1	1	10	2	BIO
1	2	1	11	BIO
1	2	1	12	BIO
1	2	10	1	BIO
1	2	10	2	BIO
1	3	1	11	BIO
1	3	1	12	BIO
1	3	10	1	BIO
1	3	10	2	BIO
1	4	1	11	BIO
1	4	1	12	BIO
1	4	10	1	BIO
1	4	10	2	BIO
2	1	1	11	BIO
2	1	1	12	BIO
2	1	10	1	BIO
2	1	10	2	BIO
2	2	1	11	BIO
2	2	1	12	BIO
2	2	10	1	BIO
2	2	10	2	BIO
2	3	1	11	BIO
2	3	1	12	BIO
2	3	10	1	BIO
2	3	10	2	BIO
2	4	1	11	BIO
2	4	1	12	BIO
2	4	10	1	BIO
2	4	10	2	BIO
3	1	1	11	BIO
3	1	1	12	BIO
3	1	10	1	BIO
3	1	10	2	BIO
3	2	1	11	BIO
3	2	1	12	BIO
3	2	10	1	BIO
3	2	10	2	BIO
3	3	1	11	BIO
3	3	1	12	BIO
3	3	10	1	BIO
3	3	10	2	BIO
3	4	1	11	BIO
3	4	1	12	BIO
3	4	10	1	BIO
3	4	10	2	BIO
4	1	1	11	BIO
4	1	1	12	BIO
4	1	10	1	BIO
4	1	10	2	BIO
4	2	1	11	BIO
4	2	1	12	BIO
4	2	10	1	BIO
4	2	10	2	BIO
4	3	1	11	BIO
4	3	1	12	BIO
4	3	10	1	BIO
4	3	10	2	BIO
4	4	1	11	BIO
4	4	1	12	BIO
4	4	10	1	BIO
4	4	10	2	BIO
5	1	1	11	BIO
5	1	1	12	BIO
5	1	10	1	BIO
5	1	10	2	BIO
5	2	1	11	BIO
5	2	1	12	BIO
5	2	10	1	BIO
5	2	10	2	BIO
5	3	1	11	BIO
5	3	1	12	BIO
5	3	10	1	BIO
5	3	10	2	BIO
5	4	1	11	BIO
5	4	1	12	BIO
5	4	10	1	BIO
5	4	10	2	BIO
6	1	1	11	BIO
6	1	1	12	BIO
6	1	10	1	BIO
6	1	10	2	BIO
6	2	1	11	BIO
6	2	1	12	BIO
6	2	10	1	BIO
6	2	10	2	BIO
6	3	1	11	BIO
6	3	1	12	BIO
6	3	10	1	BIO
6	3	10	2	BIO
6	4	1	11	BIO
6	4	1	12	BIO
6	4	10	1	BIO
6	4	10	2	BIO
7	1	1	11	BIO
7	1	1	12	BIO
7	1	10	1	BIO
7	1	10	2	BIO
7	2	1	11	BIO
7	2	1	12	BIO
7	2	10	1	BIO
7	2	10	2	BIO
7	3	1	11	BIO
7	3	1	12	BIO
7	3	10	1	BIO
7	3	10	2	BIO
7	4	1	11	BIO
7	4	1	12	BIO
7	4	10	1	BIO
7	4	10	2	BIO
8	1	1	11	BIO
8	1	1	12	BIO
8	1	10	1	BIO
8	1	10	2	BIO
8	2	1	11	BIO
8	2	1	12	BIO
8	2	10	1	BIO
8	2	10	2	BIO
8	3	1	11	BIO
8	3	1	12	BIO
8	3	10	1	BIO
8	3	10	2	BIO
8	4	1	11	BIO
8	4	1	12	BIO
8	4	10	1	BIO
8	4	10	2	BIO
8	4	7	8	carbSynthe_0517
8	4	7	10	carbSynthe_0517
8	4	7	12	carbSynthe_0517
8	4	9	8	carbSynthe_0517
8	4	9	10	carbSynthe_0517
8	4	9	12	carbSynthe_0517
8	2	6	7	carbSynthe_0581
8	2	6	9	carbSynthe_0581
8	2	6	11	carbSynthe_0581
8	2	8	7	carbSynthe_0581
8	2	8	9	carbSynthe_0581
8	2	8	11	carbSynthe_0581
7	1	6	7	carbSynthe_0582
7	1	6	9	carbSynthe_0582
7	1	6	11	carbSynthe_0582
7	1	8	7	carbSynthe_0582
7	1	8	9	carbSynthe_0582
7	1	8	11	carbSynthe_0582
1	3	7	7	carbSynthe_0583
1	3	7	9	carbSynthe_0583
1	3	7	11	carbSynthe_0583
1	3	9	7	carbSynthe_0583
1	3	9	9	carbSynthe_0583
1	3	9	11	carbSynthe_0583
8	3	7	2	carbSynthe_0584
8	3	7	4	carbSynthe_0584
8	3	7	6	carbSynthe_0584
8	3	9	2	carbSynthe_0584
8	3	9	4	carbSynthe_0584
8	3	9	6	carbSynthe_0584
7	2	7	2	carbSynthe_0585
7	2	7	4	carbSynthe_0585
7	2	7	6	carbSynthe_0585
7	2	9	2	carbSynthe_0585
7	2	9	4	carbSynthe_0585
7	2	9	6	carbSynthe_0585
6	2	7	2	carbSynthe_0586
6	2	7	4	carbSynthe_0586
6	2	7	6	carbSynthe_0586
6	2	9	2	carbSynthe_0586
6	2	9	4	carbSynthe_0586
6	2	9	6	carbSynthe_0586
8	1	7	2	carbSynthe_0587
8	1	7	4	carbSynthe_0587
8	1	7	6	carbSynthe_0587
8	1	9	2	carbSynthe_0587
8	1	9	4	carbSynthe_0587
8	1	9	6	carbSynthe_0587
8	2	7	2	carbSynthe_0588
8	2	7	4	carbSynthe_0588
8	2	7	6	carbSynthe_0588
8	2	9	2	carbSynthe_0588
8	2	9	4	carbSynthe_0588
8	2	9	6	carbSynthe_0588
3	2	7	2	carbSynthe_0589
3	2	7	4	carbSynthe_0589
3	2	7	6	carbSynthe_0589
3	2	9	2	carbSynthe_0589
3	2	9	4	carbSynthe_0589
3	2	9	6	carbSynthe_0589
7	3	7	2	carbSynthe_0590
7	3	7	4	carbSynthe_0590
7	3	7	6	carbSynthe_0590
7	3	9	2	carbSynthe_0590
7	3	9	4	carbSynthe_0590
7	3	9	6	carbSynthe_0590
7	4	7	2	carbSynthe_0591
7	4	7	4	carbSynthe_0591
7	4	7	6	carbSynthe_0591
7	4	9	2	carbSynthe_0591
7	4	9	4	carbSynthe_0591
7	4	9	6	carbSynthe_0591
4	2	7	2	carbSynthe_1414
4	2	7	4	carbSynthe_1414
4	2	7	6	carbSynthe_1414
4	2	9	2	carbSynthe_1414
4	2	9	4	carbSynthe_1414
4	2	9	6	carbSynthe_1414
5	4	7	2	carbSynthe_0592
5	4	7	4	carbSynthe_0592
5	4	7	6	carbSynthe_0592
5	4	9	2	carbSynthe_0592
5	4	9	4	carbSynthe_0592
5	4	9	6	carbSynthe_0592
6	3	7	2	carbSynthe_0593
6	3	7	4	carbSynthe_0593
6	3	7	6	carbSynthe_0593
6	3	9	2	carbSynthe_0593
6	3	9	4	carbSynthe_0593
6	3	9	6	carbSynthe_0593
6	4	7	2	carbSynthe_0594
6	4	7	4	carbSynthe_0594
6	4	7	6	carbSynthe_0594
6	4	9	2	carbSynthe_0594
6	4	9	4	carbSynthe_0594
6	4	9	6	carbSynthe_0594
4	4	7	2	carbSynthe_0595
4	4	7	4	carbSynthe_0595
4	4	7	6	carbSynthe_0595
4	4	9	2	carbSynthe_0595
4	4	9	4	carbSynthe_0595
4	4	9	6	carbSynthe_0595
8	4	3	2	carbSynthe_0597
8	4	3	4	carbSynthe_0597
8	4	3	6	carbSynthe_0597
8	4	5	2	carbSynthe_0597
8	4	5	4	carbSynthe_0597
8	4	5	6	carbSynthe_0597
7	1	7	2	carbSynthe_0598
7	1	7	4	carbSynthe_0598
7	1	7	6	carbSynthe_0598
7	1	9	2	carbSynthe_0598
7	1	9	4	carbSynthe_0598
7	1	9	6	carbSynthe_0598
5	2	7	2	carbSynthe_0599
5	2	7	4	carbSynthe_0599
5	2	7	6	carbSynthe_0599
5	2	9	2	carbSynthe_0599
5	2	9	4	carbSynthe_0599
5	2	9	6	carbSynthe_0599
8	1	7	1	carbSynthe_0601
8	1	7	3	carbSynthe_0601
8	1	7	5	carbSynthe_0601
8	1	9	1	carbSynthe_0601
8	1	9	3	carbSynthe_0601
8	1	9	5	carbSynthe_0601
1	1	7	1	carbSynthe_0602
1	1	7	3	carbSynthe_0602
1	1	7	5	carbSynthe_0602
1	1	9	1	carbSynthe_0602
1	1	9	3	carbSynthe_0602
1	1	9	5	carbSynthe_0602
5	2	6	1	carbSynthe_0603
5	2	6	3	carbSynthe_0603
5	2	6	5	carbSynthe_0603
5	2	8	1	carbSynthe_0603
5	2	8	3	carbSynthe_0603
5	2	8	5	carbSynthe_0603
6	2	6	1	carbSynthe_0604
6	2	6	3	carbSynthe_0604
6	2	6	5	carbSynthe_0604
6	2	8	1	carbSynthe_0604
6	2	8	3	carbSynthe_0604
6	2	8	5	carbSynthe_0604
7	4	6	1	carbSynthe_0605
7	4	6	3	carbSynthe_0605
7	4	6	5	carbSynthe_0605
7	4	8	1	carbSynthe_0605
7	4	8	3	carbSynthe_0605
7	4	8	5	carbSynthe_0605
1	4	7	1	carbSynthe_0606
1	4	7	3	carbSynthe_0606
1	4	7	5	carbSynthe_0606
1	4	9	1	carbSynthe_0606
1	4	9	3	carbSynthe_0606
1	4	9	5	carbSynthe_0606
7	3	6	1	carbSynthe_0607
7	3	6	3	carbSynthe_0607
7	3	6	5	carbSynthe_0607
7	3	8	1	carbSynthe_0607
7	3	8	3	carbSynthe_0607
7	3	8	5	carbSynthe_0607
7	2	6	1	carbSynthe_0608
7	2	6	3	carbSynthe_0608
7	2	6	5	carbSynthe_0608
7	2	8	1	carbSynthe_0608
7	2	8	3	carbSynthe_0608
7	2	8	5	carbSynthe_0608
8	4	6	1	carbSynthe_0609
8	4	6	3	carbSynthe_0609
8	4	6	5	carbSynthe_0609
8	4	8	1	carbSynthe_0609
8	4	8	3	carbSynthe_0609
8	4	8	5	carbSynthe_0609
2	3	7	1	carbSynthe_0610
2	3	7	3	carbSynthe_0610
2	3	7	5	carbSynthe_0610
2	3	9	1	carbSynthe_0610
2	3	9	3	carbSynthe_0610
2	3	9	5	carbSynthe_0610
1	3	7	1	carbSynthe_0611
1	3	7	3	carbSynthe_0611
1	3	7	5	carbSynthe_0611
1	3	9	1	carbSynthe_0611
1	3	9	3	carbSynthe_0611
1	3	9	5	carbSynthe_0611
6	3	6	1	carbSynthe_0612
6	3	6	3	carbSynthe_0612
6	3	6	5	carbSynthe_0612
6	3	8	1	carbSynthe_0612
6	3	8	3	carbSynthe_0612
6	3	8	5	carbSynthe_0612
5	4	6	1	carbSynthe_0613
5	4	6	3	carbSynthe_0613
5	4	6	5	carbSynthe_0613
5	4	8	1	carbSynthe_0613
5	4	8	3	carbSynthe_0613
5	4	8	5	carbSynthe_0613
6	4	6	1	carbSynthe_0614
6	4	6	3	carbSynthe_0614
6	4	6	5	carbSynthe_0614
6	4	8	1	carbSynthe_0614
6	4	8	3	carbSynthe_0614
6	4	8	5	carbSynthe_0614
5	3	6	1	carbSynthe_0615
5	3	6	3	carbSynthe_0615
5	3	6	5	carbSynthe_0615
5	3	8	1	carbSynthe_0615
5	3	8	3	carbSynthe_0615
5	3	8	5	carbSynthe_0615
2	1	7	2	carbSynthe_0616
2	1	7	4	carbSynthe_0616
2	1	7	6	carbSynthe_0616
2	1	9	2	carbSynthe_0616
2	1	9	4	carbSynthe_0616
2	1	9	6	carbSynthe_0616
2	2	7	2	carbSynthe_0617
2	2	7	4	carbSynthe_0617
2	2	7	6	carbSynthe_0617
2	2	9	2	carbSynthe_0617
2	2	9	4	carbSynthe_0617
2	2	9	6	carbSynthe_0617
3	2	7	1	carbSynthe_0618
3	2	7	3	carbSynthe_0618
3	2	7	5	carbSynthe_0618
3	2	9	1	carbSynthe_0618
3	2	9	3	carbSynthe_0618
3	2	9	5	carbSynthe_0618
5	2	6	2	carbSynthe_0619
5	2	6	4	carbSynthe_0619
5	2	6	6	carbSynthe_0619
5	2	8	2	carbSynthe_0619
5	2	8	4	carbSynthe_0619
5	2	8	6	carbSynthe_0619
1	1	7	2	carbSynthe_0620
1	1	7	4	carbSynthe_0620
1	1	7	6	carbSynthe_0620
1	1	9	2	carbSynthe_0620
1	1	9	4	carbSynthe_0620
1	1	9	6	carbSynthe_0620
7	4	6	7	carbSynthe_0621
7	4	6	9	carbSynthe_0621
7	4	6	11	carbSynthe_0621
7	4	8	7	carbSynthe_0621
7	4	8	9	carbSynthe_0621
7	4	8	11	carbSynthe_0621
7	2	6	2	carbSynthe_0623
7	2	6	4	carbSynthe_0623
7	2	6	6	carbSynthe_0623
7	2	8	2	carbSynthe_0623
7	2	8	4	carbSynthe_0623
7	2	8	6	carbSynthe_0623
6	2	6	2	carbSynthe_0624
6	2	6	4	carbSynthe_0624
6	2	6	6	carbSynthe_0624
6	2	8	2	carbSynthe_0624
6	2	8	4	carbSynthe_0624
6	2	8	6	carbSynthe_0624
2	4	7	2	carbSynthe_0626
2	4	7	4	carbSynthe_0626
2	4	7	6	carbSynthe_0626
2	4	9	2	carbSynthe_0626
2	4	9	4	carbSynthe_0626
2	4	9	6	carbSynthe_0626
1	4	7	2	carbSynthe_0627
1	4	7	4	carbSynthe_0627
1	4	7	6	carbSynthe_0627
1	4	9	2	carbSynthe_0627
1	4	9	4	carbSynthe_0627
1	4	9	6	carbSynthe_0627
7	3	6	2	carbSynthe_0628
7	3	6	4	carbSynthe_0628
7	3	6	6	carbSynthe_0628
7	3	8	2	carbSynthe_0628
7	3	8	4	carbSynthe_0628
7	3	8	6	carbSynthe_0628
6	3	6	2	carbSynthe_0629
6	3	6	4	carbSynthe_0629
6	3	6	6	carbSynthe_0629
6	3	8	2	carbSynthe_0629
6	3	8	4	carbSynthe_0629
6	3	8	6	carbSynthe_0629
6	4	6	2	carbSynthe_0630
6	4	6	4	carbSynthe_0630
6	4	6	6	carbSynthe_0630
6	4	8	2	carbSynthe_0630
6	4	8	4	carbSynthe_0630
6	4	8	6	carbSynthe_0630
2	2	7	7	carbSynthe_0631
2	2	7	9	carbSynthe_0631
2	2	7	11	carbSynthe_0631
2	2	9	7	carbSynthe_0631
2	2	9	9	carbSynthe_0631
2	2	9	11	carbSynthe_0631
1	1	7	7	carbSynthe_0632
1	1	7	9	carbSynthe_0632
1	1	7	11	carbSynthe_0632
1	1	9	7	carbSynthe_0632
1	1	9	9	carbSynthe_0632
1	1	9	11	carbSynthe_0632
2	1	7	7	carbSynthe_0633
2	1	7	9	carbSynthe_0633
2	1	7	11	carbSynthe_0633
2	1	9	7	carbSynthe_0633
2	1	9	9	carbSynthe_0633
2	1	9	11	carbSynthe_0633
7	2	6	7	carbSynthe_0634
7	2	6	9	carbSynthe_0634
7	2	6	11	carbSynthe_0634
7	2	8	7	carbSynthe_0634
7	2	8	9	carbSynthe_0634
7	2	8	11	carbSynthe_0634
6	1	6	7	carbSynthe_0635
6	1	6	9	carbSynthe_0635
6	1	6	11	carbSynthe_0635
6	1	8	7	carbSynthe_0635
6	1	8	9	carbSynthe_0635
6	1	8	11	carbSynthe_0635
1	2	7	7	carbSynthe_0636
1	2	7	9	carbSynthe_0636
1	2	7	11	carbSynthe_0636
1	2	9	7	carbSynthe_0636
1	2	9	9	carbSynthe_0636
1	2	9	11	carbSynthe_0636
8	1	6	7	carbSynthe_0637
8	1	6	9	carbSynthe_0637
8	1	6	11	carbSynthe_0637
8	1	8	7	carbSynthe_0637
8	1	8	9	carbSynthe_0637
8	1	8	11	carbSynthe_0637
6	2	6	7	carbSynthe_0638
6	2	6	9	carbSynthe_0638
